O44   2456773.356514   15 17  44.4045 -15 40  58.133
O44   2456773.357030   15 17  44.3932 -15 40  58.086
O44   2456774.211465   15 17  30.8341 -15 40   4.915
O44   2456774.213203   15 17  30.8024 -15 40   4.829
O44   2456774.214182   15 17  30.7882 -15 40   4.801
O44   2456774.214583   15 17  30.7816 -15 40   4.755
O44   2456774.214984   15 17  30.7737 -15 40   4.712
O44   2456774.215385   15 17  30.7683 -15 40   4.704
O44   2456774.215787   15 17  30.7616 -15 40   4.667
O44   2456774.216387   15 17  30.7548 -15 40   4.644
O44   2456774.216788   15 17  30.7475 -15 40   4.640
O44   2456774.217190   15 17  30.7390 -15 40   4.539
O44   2456774.217591   15 17  30.7338 -15 40   4.560
O44   2456774.217993   15 17  30.7250 -15 40   4.513
O44   2456774.218442   15 17  30.7179 -15 40   4.491
O44   2456774.218844   15 17  30.7120 -15 40   4.490
O44   2456774.219245   15 17  30.7051 -15 40   4.453
O44   2456774.219642   15 17  30.6971 -15 40   4.455
O44   2456774.220041   15 17  30.6925 -15 40   4.449
O44   2456774.220557   15 17  30.6838 -15 40   4.378
O44   2456774.220957   15 17  30.6785 -15 40   4.352
O44   2456774.221359   15 17  30.6707 -15 40   4.344
O44   2456774.221759   15 17  30.6637 -15 40   4.298
O44   2456774.222161   15 17  30.6576 -15 40   4.289
O44   2456774.251196   15 17  30.1828 -15 40   2.498
O44   2456774.251919   15 17  30.1725 -15 40   2.476
O44   2456774.252583   15 17  30.1608 -15 40   2.403
O44   2456774.252981   15 17  30.1543 -15 40   2.380
O44   2456774.253380   15 17  30.1487 -15 40   2.366
O44   2456774.253777   15 17  30.1419 -15 40   2.368
O44   2456774.254175   15 17  30.1357 -15 40   2.315
O44   2456774.254734   15 17  30.1237 -15 40   2.308
O44   2456774.255131   15 17  30.1174 -15 40   2.271
O44   2456774.255529   15 17  30.1116 -15 40   2.213
O44   2456774.255927   15 17  30.1029 -15 40   2.201
O44   2456774.256325   15 17  30.0989 -15 40   2.173
O44   2456774.256843   15 17  30.0905 -15 40   2.155
O44   2456774.257241   15 17  30.0826 -15 40   2.157
O44   2456774.257639   15 17  30.0790 -15 40   2.113
O44   2456774.258037   15 17  30.0705 -15 40   2.083
O44   2456774.258437   15 17  30.0657 -15 40   2.020
O44   2456774.258882   15 17  30.0562 -15 40   2.027
286   2460091.376192   22 38  20.3796 -10 16  13.124
286   2460091.378148   22 38  20.3927 -10 16  13.033
286   2460091.379653   22 38  20.3970 -10 16  13.035
286   2460091.382072   22 38  20.4252 -10 16  12.927
286   2460091.383924   22 38  20.4373 -10 16  12.979
286   2460091.386597   22 38  20.4500 -10 16  12.807
286   2460092.375590   22 38  27.9450 -10 15  43.278
286   2460092.378218   22 38  27.9637 -10 15  43.176
286   2460092.383032   22 38  28.0003 -10 15  42.909
286   2460581.124873   23  9   7.7264  -7 52   2.457
286   2460581.127303   23  9   7.6871  -7 52   2.634
286   2460581.129745   23  9   7.6482  -7 52   2.889
286   2460581.132176   23  9   7.6168  -7 52   3.155
286   2460581.134664   23  9   7.5728  -7 52   3.465
286   2460581.137118   23  9   7.5302  -7 52   3.633
286   2460581.139549   23  9   7.4940  -7 52   3.885
286   2460581.141991   23  9   7.4563  -7 52   4.074
286   2460581.144421   23  9   7.4196  -7 52   4.366
286   2460581.150671   23  9   7.3128  -7 52   4.977
286   2460581.153102   23  9   7.2765  -7 52   5.210
286   2460581.155544   23  9   7.2312  -7 52   5.446
286   2460581.157975   23  9   7.1923  -7 52   5.697
